gps__class,gps__device,gps__ecefpAcc,gps__ecefvAcc,gps__ecefvx,gps__ecefvy,gps__ecefvz,gps__ecefx,gps__ecefy,gps__ecefz,gps__epc,gps__eph,gps__eps,gps__ept,gps__epv,gps__epx,gps__epy,gps__geoidSep,gps__lat,gps__leapseconds,gps__lon,gps__magvar,gps__mode,gps__sep,gps__speed,gps__status,gps__time,i2c__barometer__altitude,i2c__barometer__pressure,i2c__barometer__temperature,i2c__imu1__accel__accel_range,i2c__imu1__accel__in,i2c__imu1__accel__x,i2c__imu1__accel__x_raw,i2c__imu1__accel__y,i2c__imu1__accel__y_raw,i2c__imu1__accel__z,i2c__imu1__accel__z_raw,i2c__imu1__gyro__gyro_range,i2c__imu1__gyro__x,i2c__imu1__gyro__x_raw,i2c__imu1__gyro__y,i2c__imu1__gyro__y_raw,i2c__imu1__gyro__z,i2c__imu1__gyro__z_raw,i2c__imu1__temperature,i2c__imu2__accel__accel_range,i2c__imu2__accel__in,i2c__imu2__accel__x,i2c__imu2__accel__x_raw,i2c__imu2__accel__y,i2c__imu2__accel__y_raw,i2c__imu2__accel__z,i2c__imu2__accel__z_raw,i2c__imu2__gyro__gyro_range,i2c__imu2__gyro__x,i2c__imu2__gyro__x_raw,i2c__imu2__gyro__y,i2c__imu2__gyro__y_raw,i2c__imu2__gyro__z,i2c__imu2__gyro__z_raw,i2c__imu2__temperature,i2c__imu3__accel__accel_range,i2c__imu3__accel__in,i2c__imu3__accel__x,i2c__imu3__accel__x_raw,i2c__imu3__accel__y,i2c__imu3__accel__y_raw,i2c__imu3__accel__z,i2c__imu3__accel__z_raw,i2c__imu3__gyro__gyro_range,i2c__imu3__gyro__x,i2c__imu3__gyro__x_raw,i2c__imu3__gyro__y,i2c__imu3__gyro__y_raw,i2c__imu3__gyro__z,i2c__imu3__gyro__z_raw,i2c__imu3__temperature,i2c__imu4__accel__accel_range,i2c__imu4__accel__in,i2c__imu4__accel__x,i2c__imu4__accel__x_raw,i2c__imu4__accel__y,i2c__imu4__accel__y_raw,i2c__imu4__accel__z,i2c__imu4__accel__z_raw,i2c__imu4__gyro__gyro_range,i2c__imu4__gyro__x,i2c__imu4__gyro__x_raw,i2c__imu4__gyro__y,i2c__imu4__gyro__y_raw,i2c__imu4__gyro__z,i2c__imu4__gyro__z_raw,i2c__imu4__temperature,i2c__timestamp
TPV,/dev/ttyS0,8.97,0.67,-0.08,0.06,-0.01,-2451474.47,5832805.38,-803432.57,143.52,39.71,0.67,0.005,71.76,3.732,1.982,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:41:01.000Z,-16.787419018961696,1011.26,32.3,0,m/s^2,0.1197100830078125,200,-0.17477672119140625,-292,10.091559997558592,16860,0,-4.557251908396947,-597,1.8931297709923665,248,-0.2900763358778626,-38,33.80058823529412,0,m/s^2,0.047884033203124995,80,-0.19153613281249998,-320,9.72285294189453,16244,0,3.0381679389312977,398,-1.7404580152671756,-228,-0.4198473282442748,-55,29.23588235294118,0,m/s^2,-1.3455413330078123,-2248,-0.4213794921875,-704,12.478579052734375,20848,0,0.9541984732824428,125,-0.5954198473282443,-78,0.8091603053435115,106,29.659411764705883,0,m/s^2,-0.30885201416015623,-516,-0.5506663818359374,-920,9.402029919433593,15708,0,-3.763358778625954,-493,0.5572519083969466,73,-2.2442748091603053,-294,33.47117647058823,2023-09-28T16:41:01.100141
TPV,/dev/ttyS0,8.97,0.67,-0.08,0.06,-0.01,-2451474.47,5832805.38,-803432.57,143.52,39.71,0.67,0.005,71.76,3.732,1.982,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:41:01.000Z,-16.620513154638452,1011.24,32.3,0,m/s^2,0.09816226806640624,164,-0.062249243164062495,-104,9.730035546875,16256,0,-4.2748091603053435,-560,1.7251908396946565,226,-0.2748091603053435,-36,33.894705882352945,0,m/s^2,-0.011971008300781249,-20,-0.1149216796875,-192,9.682151513671874,16176,0,2.8702290076335877,376,-1.786259541984733,-234,-0.29770992366412213,-39,29.28294117647059,0,m/s^2,-1.2282254516601563,-2052,-0.28012159423828126,-468,12.50012686767578,20884,0,1.015267175572519,133,-0.5038167938931297,-66,0.732824427480916,96,29.753529411764706,0,m/s^2,-0.2442085693359375,-408,-0.5506663818359374,-920,9.5001921875,15872,0,-3.6793893129770994,-482,0.5343511450381679,70,-2.4732824427480917,-324,32.012352941176474,2023-09-28T16:41:01.200141
TPV,/dev/ttyS0,8.97,0.67,-0.08,0.06,-0.01,-2451474.47,5832805.38,-803432.57,143.52,39.71,0.67,0.005,71.76,3.732,1.982,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:41:01.000Z,-16.620513154638452,1011.24,32.3,0,m/s^2,-0.086191259765625,-144,0.07900865478515624,132,9.916783276367187,16568,0,-4.305343511450381,-564,1.7404580152671756,228,-0.17557251908396945,-23,33.75352941176471,0,m/s^2,-0.03591302490234375,-60,-0.0143652099609375,-24,9.710881933593749,16224,0,2.801526717557252,367,-1.8015267175572518,-236,-0.33587786259541985,-44,29.188823529411767,0,m/s^2,-1.458068811035156,-2436,-0.19871873779296872,-332,12.416329809570312,20744,0,0.9312977099236641,122,-0.9007633587786259,-118,0.7709923664122137,101,29.659411764705883,0,m/s^2,-0.3447650390625,-576,-0.5147533569335937,-860,9.732429748535155,16260,0,-3.6106870229007635,-473,0.5419847328244275,71,-2.2290076335877864,-292,32.57705882352941,2023-09-28T16:41:01.300172
TPV,/dev/ttyS0,8.97,0.67,-0.08,0.06,-0.01,-2451474.47,5832805.38,-803432.57,143.52,39.71,0.67,0.005,71.76,3.732,1.982,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:41:01.000Z,-16.787419018961696,1011.26,32.3,0,m/s^2,0.076614453125,128,-0.2346317626953125,-392,9.636661682128906,16100,0,-4.106870229007634,-538,1.3511450381679388,177,-0.07633587786259542,-10,33.7064705882353,0,m/s^2,0.16519991455078123,276,-0.10773907470703124,-180,9.708487731933593,16220,0,2.7709923664122136,363,-1.3587786259541985,-178,-0.3282442748091603,-43,29.188823529411767,0,m/s^2,-1.4173673828125,-2368,-0.39264907226562495,-656,12.854468713378905,21476,0,1.083969465648855,142,-0.5725190839694656,-75,0.7251908396946565,95,29.706470588235295,0,m/s^2,-0.5817910034179687,-972,-0.25139117431640623,-420,9.619902270507811,16072,0,-3.618320610687023,-474,1.4122137404580153,185,-2.4198473282442747,-317,32.059411764705885,2023-09-28T16:41:01.400260
TPV,/dev/ttyS0,8.97,0.67,-0.08,0.06,-0.01,-2451474.47,5832805.38,-803432.57,143.52,39.71,0.67,0.005,71.76,3.732,1.982,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:41:01.000Z,-16.119779524160876,1011.18,32.2,0,m/s^2,-0.15083470458984374,-252,-0.239420166015625,-400,9.588777648925781,16020,0,-4.305343511450381,-564,1.4274809160305344,187,-0.40458015267175573,-53,33.80058823529412,0,m/s^2,-0.08858546142578125,-148,-0.2705447875976562,-452,9.744400756835937,16280,0,2.8625954198473282,375,-1.6488549618320612,-216,-0.32061068702290074,-42,29.28294117647059,0,m/s^2,-1.2425906616210938,-2076,-0.39264907226562495,-656,12.773065856933593,21340,0,1.0305343511450382,135,-0.19083969465648856,-25,0.5190839694656488,68,29.61235294117647,0,m/s^2,-0.5865794067382812,-980,-0.16998831787109375,-284,9.3086560546875,15552,0,-3.6717557251908395,-481,1.4885496183206106,195,-2.3969465648854964,-314,32.71823529411765,2023-09-28T16:41:01.500141
TPV,/dev/ttyS0,8.97,0.67,-0.08,0.06,-0.01,-2451474.47,5832805.38,-803432.57,143.52,39.71,0.67,0.005,71.76,3.732,1.982,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:41:01.000Z,-16.620513154638452,1011.24,32.2,0,m/s^2,0.1005564697265625,168,-0.21308394775390624,-356,9.900023864746093,16540,0,-4.038167938931298,-529,1.6641221374045803,218,-0.15267175572519084,-20,33.84764705882353,0,m/s^2,-0.11731588134765625,-196,-0.18914193115234373,-316,9.892841259765625,16528,0,2.687022900763359,352,-1.5954198473282444,-209,-0.1297709923664122,-17,29.28294117647059,0,m/s^2,-1.2282254516601563,-2052,-0.373495458984375,-624,12.662932580566405,21156,0,1.015267175572519,133,-0.6030534351145038,-79,0.9007633587786259,118,29.61235294117647,0,m/s^2,-0.5674257934570313,-948,-0.4165910888671875,-696,9.2320416015625,15424,0,-3.6106870229007635,-473,1.0,131,-2.2061068702290076,-289,33.42411764705882,2023-09-28T16:41:01.600139
TPV,/dev/ttyS0,8.97,0.67,-0.08,0.06,-0.01,-2451474.47,5832805.38,-803432.57,143.52,39.71,0.67,0.005,71.76,3.732,1.982,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:41:01.000Z,-16.28669340732663,1011.2,32.2,0,m/s^2,0.22505495605468748,376,-0.1388636962890625,-232,9.866505041503906,16484,0,-4.305343511450381,-564,1.7251908396946565,226,-0.3511450381679389,-46,33.75352941176471,0,m/s^2,-0.09816226806640624,-164,-0.19871873779296872,-332,9.677363110351562,16168,0,2.8625954198473282,375,-1.7251908396946565,-226,-0.15267175572519084,-20,29.23588235294118,0,m/s^2,-1.3120225097656248,-2192,-0.43574470214843747,-728,12.509703674316405,20900,0,1.1145038167938932,146,-0.45038167938931295,-59,0.7938931297709924,104,29.61235294117647,0,m/s^2,-0.2609679809570312,-436,-0.46686932373046874,-780,9.502586389160156,15876,0,-3.83206106870229,-502,0.8778625954198473,115,-2.3282442748091605,-305,32.76529411764706,2023-09-28T16:41:01.700138
TPV,/dev/ttyS0,8.97,0.67,-0.08,0.06,-0.01,-2451474.47,5832805.38,-803432.57,143.52,39.71,0.67,0.005,71.76,3.732,1.982,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:41:01.000Z,-16.70396642090416,1011.25,32.2,0,m/s^2,0.11013327636718749,184,-0.2346317626953125,-392,10.237606298828124,17104,0,-4.190839694656488,-549,1.6641221374045803,218,-0.13740458015267176,-18,33.75352941176471,0,m/s^2,0.05746083984375,96,-0.047884033203124995,-80,9.612719665527344,16060,0,3.0076335877862594,394,-1.5038167938931297,-197,-0.37404580152671757,-49,29.23588235294118,0,m/s^2,-1.6807295654296874,-2808,-0.37828386230468747,-632,12.27746611328125,20512,0,0.916030534351145,120,-1.1755725190839694,-154,0.8473282442748091,111,30.459411764705884,0,m/s^2,-0.45010991210937495,-752,-0.5674257934570313,-948,9.758765966796874,16304,0,-3.6030534351145036,-472,0.48091603053435117,63,-2.5877862595419847,-339,32.012352941176474,2023-09-28T16:41:01.800141
TPV,/dev/ttyS0,8.97,0.67,-0.08,0.06,-0.01,-2451474.47,5832805.38,-803432.57,143.52,39.71,0.67,0.005,71.76,3.732,1.982,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:41:01.000Z,-16.70396642090416,1011.25,32.2,0,m/s^2,0.009576806640625,16,-0.08379705810546874,-140,9.576806640625,16000,0,-4.358778625954199,-571,1.1755725190839694,154,-0.29770992366412213,-39,33.84764705882353,0,m/s^2,0.05746083984375,96,-0.1292868896484375,-216,9.586383447265625,16016,0,2.9618320610687023,388,-1.5801526717557253,-207,-0.4198473282442748,-55,29.23588235294118,0,m/s^2,-1.4437036010742186,-2412,-0.37828386230468747,-632,12.579135522460938,21016,0,1.0687022900763359,140,-0.8778625954198473,-115,0.6870229007633588,90,29.706470588235295,0,m/s^2,-0.4070142822265625,-680,-0.3327940307617187,-556,9.674968908691406,16164,0,-3.549618320610687,-465,0.8625954198473282,113,-2.49618320610687,-327,32.71823529411765,2023-09-28T16:41:01.900434
TPV,/dev/ttyS0,8.97,0.67,-0.08,0.06,-0.01,-2451474.47,5832805.38,-803432.57,143.52,39.71,0.67,0.005,71.76,3.732,1.982,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:41:01.000Z,-17.03777280406249,1011.29,32.2,0,m/s^2,-0.07900865478515624,-132,-0.10773907470703124,-180,9.854534033203125,16464,0,-4.183206106870229,-548,1.5801526717557253,207,-0.11450381679389313,-15,33.7064705882353,0,m/s^2,0.028730419921875,48,-0.10773907470703124,-180,9.737218151855469,16268,0,2.900763358778626,380,-1.5419847328244274,-202,-0.4122137404580153,-54,29.23588235294118,0,m/s^2,-1.3551181396484375,-2264,-0.43574470214843747,-728,12.603077539062499,21056,0,0.9083969465648855,119,-0.3893129770992366,-51,0.44274809160305345,58,30.412352941176472,0,m/s^2,-0.612915625,-1024,-0.17956512451171874,-300,9.593566052246093,16028,0,-3.854961832061069,-505,1.1755725190839694,154,-2.2213740458015265,-291,32.76529411764706,2023-09-28T16:41:02.000155
TPV,/dev/ttyS0,8.98,0.66,-0.04,0.02,-0.01,-2451474.55,5832805.6,-803432.57,143.52,39.71,0.66,0.005,71.76,3.732,1.982,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:41:02.000Z,-16.370149346513593,1011.21,32.2,0,m/s^2,-0.09337386474609374,-156,0.29927520751953124,500,9.330203869628905,15588,0,-4.450381679389313,-583,1.702290076335878,223,-0.2366412213740458,-31,33.80058823529412,0,m/s^2,0.12689268798828124,212,-0.277727392578125,-464,9.667786303710937,16152,0,2.954198473282443,387,-1.4122137404580153,-185,-0.3816793893129771,-50,29.23588235294118,0,m/s^2,-1.5753846923828123,-2632,-0.565031591796875,-944,12.62223115234375,21088,0,0.9847328244274809,129,-0.42748091603053434,-56,0.7022900763358778,92,29.706470588235295,0,m/s^2,-0.7637503295898437,-1276,-0.3711012573242187,-620,9.356540087890625,15632,0,-3.404580152671756,-446,1.549618320610687,203,-2.1068702290076335,-276,32.671176470588236,2023-09-28T16:41:02.100130
TPV,/dev/ttyS0,8.98,0.66,-0.04,0.02,-0.01,-2451474.55,5832805.6,-803432.57,143.52,39.71,0.66,0.005,71.76,3.732,1.982,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:41:02.000Z,-16.787419018961696,1011.26,32.2,0,m/s^2,0.00718260498046875,12,-0.3902548706054687,-652,9.885658654785155,16516,0,-3.8931297709923665,-510,1.7099236641221374,224,-0.2366412213740458,-31,33.7064705882353,0,m/s^2,-0.0909796630859375,-152,-0.2561795776367187,-428,9.739612353515625,16272,0,2.6412213740458017,346,-1.5572519083969465,-204,-0.37404580152671757,-49,29.188823529411767,0,m/s^2,-1.2952630981445312,-2164,-0.41419688720703124,-692,12.82573829345703,21428,0,1.0305343511450382,135,-0.8931297709923665,-117,0.5572519083969466,73,29.706470588235295,0,m/s^2,-0.51714755859375,-864,-0.4429273071289062,-740,9.057264880371093,15132,0,-3.6717557251908395,-481,1.0610687022900764,139,-2.4885496183206106,-326,32.012352941176474,2023-09-28T16:41:02.200135
TPV,/dev/ttyS0,8.98,0.66,-0.04,0.02,-0.01,-2451474.55,5832805.6,-803432.57,143.52,39.71,0.66,0.005,71.76,3.732,1.982,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:41:02.000Z,-16.787419018961696,1011.26,32.2,0,m/s^2,0.36631285400390623,612,-0.2442085693359375,-408,10.077194787597655,16836,0,-4.358778625954199,-571,1.5954198473282444,209,-0.3053435114503817,-40,33.7064705882353,0,m/s^2,-0.047884033203124995,-80,-0.19632453613281248,-328,9.763554370117188,16312,0,3.0229007633587788,396,-1.5572519083969465,-204,-0.20610687022900764,-27,29.23588235294118,0,m/s^2,-0.928950244140625,-1552,-0.17477672119140625,-292,12.569558715820312,21000,0,1.1297709923664123,148,-0.5190839694656488,-68,0.7786259541984732,102,29.706470588235295,0,m/s^2,-0.5770026000976562,-964,-0.7206546997070312,-1204,9.4618849609375,15808,0,-3.480916030534351,-456,0.7709923664122137,101,-2.2290076335877864,-292,32.671176470588236,2023-09-28T16:41:02.300134
TPV,/dev/ttyS0,8.98,0.66,-0.04,0.02,-0.01,-2451474.55,5832805.6,-803432.57,143.52,39.71,0.66,0.005,71.76,3.732,1.982,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:41:02.000Z,-16.119779524160876,1011.18,32.2,0,m/s^2,0.1580173095703125,264,-0.16280571289062498,-272,10.062829577636718,16812,0,-4.2748091603053435,-560,1.8702290076335877,245,-0.19083969465648856,-25,33.80058823529412,0,m/s^2,0.016759411621093748,28,-0.25139117431640623,-420,9.502586389160156,15876,0,2.8625954198473282,375,-1.618320610687023,-212,-0.3893129770992366,-51,29.23588235294118,0,m/s^2,-1.3000515014648437,-2172,-0.430956298828125,-720,12.34689796142578,20628,0,0.9312977099236641,122,-0.7938931297709924,-104,0.6641221374045801,87,29.000588235294117,0,m/s^2,-0.18435352783203124,-308,-0.5243301635742187,-876,9.53131680908203,15924,0,-3.801526717557252,-498,0.40458015267175573,53,-2.145038167938931,-281,32.71823529411765,2023-09-28T16:41:02.400136
TPV,/dev/ttyS0,8.98,0.66,-0.04,0.02,-0.01,-2451474.55,5832805.6,-803432.57,143.52,39.71,0.66,0.005,71.76,3.732,1.982,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:41:02.000Z,-16.119779524160876,1011.18,32.2,0,m/s^2,-0.105344873046875,-176,-0.22266075439453123,-372,9.775525378417969,16332,0,-4.259541984732825,-558,1.4580152671755726,191,-0.16030534351145037,-21,33.75352941176471,0,m/s^2,0.0143652099609375,24,-0.14125789794921875,-236,9.689334118652344,16188,0,2.9160305343511452,382,-1.2442748091603053,-163,-0.3816793893129771,-50,29.23588235294118,0,m/s^2,-1.5705962890624998,-2624,-0.3854664672851562,-644,12.363657373046875,20656,0,1.099236641221374,144,-1.2671755725190839,-166,0.6259541984732825,82,29.659411764705883,0,m/s^2,-0.3902548706054687,-652,-0.4525041137695312,-756,9.732429748535155,16260,0,-3.732824427480916,-489,0.8091603053435115,106,-2.366412213740458,-310,32.671176470588236,2023-09-28T16:41:02.500133
TPV,/dev/ttyS0,8.98,0.66,-0.04,0.02,-0.01,-2451474.55,5832805.6,-803432.57,143.52,39.71,0.66,0.005,71.76,3.732,1.982,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:41:02.000Z,-16.537059220154738,1011.23,32.2,0,m/s^2,-0.1005564697265625,-168,-0.1388636962890625,-232,9.323021264648437,15576,0,-4.343511450381679,-569,1.366412213740458,179,-0.26717557251908397,-35,33.84764705882353,0,m/s^2,0.033518823242187495,56,-0.21308394775390624,-356,9.682151513671874,16176,0,2.8396946564885495,372,-1.2748091603053435,-167,-0.46564885496183206,-61,29.23588235294118,0,m/s^2,-1.3958195678710936,-2332,-0.49320554199218747,-824,12.598289135742187,21048,0,0.9923664122137404,130,-0.6793893129770993,-89,0.7709923664122137,101,29.000588235294117,0,m/s^2,-0.6464344482421874,-1080,-0.36631285400390623,-612,9.351751684570312,15624,0,-3.7786259541984735,-495,1.366412213740458,179,-2.2748091603053435,-298,32.671176470588236,2023-09-28T16:41:02.600136
TPV,/dev/ttyS0,8.98,0.66,-0.04,0.02,-0.01,-2451474.55,5832805.6,-803432.57,143.52,39.71,0.66,0.005,71.76,3.732,1.982,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:41:02.000Z,-16.537059220154738,1011.23,32.2,0,m/s^2,0.02633621826171875,44,-0.20350714111328125,-340,9.550470422363281,15956,0,-4.221374045801527,-553,1.633587786259542,214,-0.2748091603053435,-36,33.65941176470589,0,m/s^2,0.055066638183593745,92,-0.2154781494140625,-360,9.76116016845703,16308,0,2.8091603053435112,368,-1.3740458015267176,-180,-0.4351145038167939,-57,29.23588235294118,0,m/s^2,-1.5801730957031248,-2640,-0.30885201416015623,-516,12.636596362304687,21112,0,0.9389312977099237,123,-0.45038167938931295,-59,0.7099236641221374,93,30.36529411764706,0,m/s^2,-0.9145850341796874,-1528,-0.4261678955078125,-712,9.411606726074218,15724,0,-3.6412213740458017,-477,1.3740458015267176,180,-2.0610687022900764,-270,32.059411764705885,2023-09-28T16:41:02.700134
TPV,/dev/ttyS0,8.98,0.66,-0.04,0.02,-0.01,-2451474.55,5832805.6,-803432.57,143.52,39.71,0.66,0.005,71.76,3.732,1.982,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:41:02.000Z,-17.121222729444852,1011.3,32.2,0,m/s^2,-0.0430956298828125,-72,-0.28012159423828126,-468,9.507374792480467,15884,0,-4.366412213740458,-572,0.0,0,-0.29770992366412213,-39,33.65941176470589,0,m/s^2,-0.08858546142578125,-148,-0.22505495605468748,-376,9.744400756835937,16280,0,2.8244274809160306,370,-1.7251908396946565,-226,-0.45038167938931295,-59,29.23588235294118,0,m/s^2,-1.3311761230468748,-2224,-0.38786066894531246,-648,12.85207451171875,21472,0,1.0,131,-0.6335877862595419,-83,0.7709923664122137,101,30.36529411764706,0,m/s^2,-0.5602431884765625,-936,-0.39983167724609375,-668,9.088389501953124,15184,0,-3.351145038167939,-439,1.2290076335877862,161,-2.2977099236641223,-301,32.671176470588236,2023-09-28T16:41:02.800143
TPV,/dev/ttyS0,8.98,0.66,-0.04,0.02,-0.01,-2451474.55,5832805.6,-803432.57,143.52,39.71,0.66,0.005,71.76,3.732,1.982,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:41:02.000Z,-17.121222729444852,1011.3,32.2,0,m/s^2,0.13646949462890623,228,-0.3854664672851562,-644,10.101136804199218,16876,0,-4.66412213740458,-611,1.4580152671755726,191,-0.19083969465648856,-25,33.75352941176471,0,m/s^2,0.13407529296874998,224,-0.18435352783203124,-308,9.725247143554688,16248,0,2.7709923664122136,363,-1.816793893129771,-238,-0.17557251908396945,-23,29.188823529411767,0,m/s^2,-1.2378022583007813,-2068,-0.29448680419921874,-492,12.579135522460938,21016,0,1.015267175572519,133,-0.15267175572519084,-20,0.7709923664122137,101,29.61235294117647,0,m/s^2,-0.3495534423828125,-584,-0.5195417602539062,-868,9.260772021484375,15472,0,-3.519083969465649,-461,0.6412213740458015,84,-2.3740458015267176,-311,33.37705882352941,2023-09-28T16:41:02.900140
TPV,/dev/ttyS0,8.98,0.66,-0.04,0.02,-0.01,-2451474.55,5832805.6,-803432.57,143.52,39.71,0.66,0.005,71.76,3.732,1.982,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:41:02.000Z,-16.620513154638452,1011.24,32.2,0,m/s^2,0.1197100830078125,200,-0.14604630126953125,-244,9.4618849609375,15808,0,-4.282442748091603,-561,1.7404580152671756,228,-0.183206106870229,-24,33.7064705882353,0,m/s^2,0.0909796630859375,152,-0.16519991455078123,-276,9.749189160156249,16288,0,2.877862595419847,377,-1.7328244274809161,-227,-0.3511450381679389,-46,29.28294117647059,0,m/s^2,-1.120486376953125,-1872,-0.18914193115234373,-316,12.445060229492187,20792,0,0.9389312977099237,123,-0.42748091603053434,-56,0.5190839694656488,68,29.659411764705883,0,m/s^2,-0.45010991210937495,-752,-0.5458779785156249,-912,9.373299499511718,15660,0,-3.801526717557252,-498,0.7099236641221374,93,-2.427480916030534,-318,32.71823529411765,2023-09-28T16:41:03.000137
TPV,/dev/ttyS0,8.96,0.29,0.0,-0.01,0.0,-2451474.61,5832805.77,-803432.58,143.52,39.71,0.29,0.005,71.76,3.732,1.982,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:41:03.000Z,-16.537059220154738,1011.23,32.2,0,m/s^2,-0.016759411621093748,-28,-0.047884033203124995,-80,9.861716638183593,16476,0,-3.9389312977099236,-516,1.7786259541984732,233,-0.08396946564885496,-11,33.65941176470589,0,m/s^2,0.016759411621093748,28,-0.086191259765625,-144,9.435548742675781,15764,0,2.6717557251908395,350,-1.5419847328244274,-202,-0.3893129770992366,-51,29.28294117647059,0,m/s^2,-1.1516109985351561,-1924,-0.19393033447265623,-324,12.490550061035156,20868,0,0.8320610687022901,109,-0.5267175572519084,-69,0.6412213740458015,84,29.706470588235295,0,m/s^2,-0.33518823242187495,-560,-0.5458779785156249,-912,9.734823950195311,16264,0,-3.7404580152671754,-490,0.6870229007633588,90,-2.4427480916030535,-320,32.671176470588236,2023-09-28T16:41:03.100136
TPV,/dev/ttyS0,8.96,0.29,0.0,-0.01,0.0,-2451474.61,5832805.77,-803432.58,143.52,39.71,0.29,0.005,71.76,3.732,1.982,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:41:03.000Z,-17.20467198667811,1011.31,32.2,0,m/s^2,-0.07900865478515624,-132,-0.047884033203124995,-80,9.215282189941405,15396,0,-4.1679389312977095,-546,1.6717557251908397,219,-0.12213740458015267,-16,33.65941176470589,0,m/s^2,0.028730419921875,48,-0.2657563842773437,-444,9.804255798339844,16380,0,2.7251908396946565,357,-1.450381679389313,-190,-0.366412213740458,-48,29.23588235294118,0,m/s^2,-1.5107412475585937,-2524,-0.33518823242187495,-560,12.586318127441405,21028,0,0.7938931297709924,104,-1.0,-131,0.9541984732824428,125,29.706470588235295,0,m/s^2,-0.7134720947265625,-1192,-0.296881005859375,-496,9.368511096191405,15652,0,-3.618320610687023,-474,1.6641221374045803,218,-2.267175572519084,-297,32.671176470588236,2023-09-28T16:41:03.200132
TPV,/dev/ttyS0,8.96,0.29,0.0,-0.01,0.0,-2451474.61,5832805.77,-803432.58,143.52,39.71,0.29,0.005,71.76,3.732,1.982,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:41:03.000Z,-16.954322210531018,1011.28,32.2,0,m/s^2,-0.24899697265624998,-416,-0.07900865478515624,-132,9.938331091308592,16604,0,-4.221374045801527,-553,1.6870229007633588,221,-0.31297709923664124,-41,33.80058823529412,0,m/s^2,-0.143652099609375,-240,-0.201112939453125,-336,9.72285294189453,16244,0,3.0076335877862594,394,-1.183206106870229,-155,-0.5572519083969466,-73,29.330000000000002,0,m/s^2,-1.43652099609375,-2400,-0.45010991210937495,-752,12.610260144042968,21068,0,1.083969465648855,142,-0.29770992366412213,-39,0.6870229007633588,90,29.61235294117647,0,m/s^2,-0.6416460449218749,-1072,-0.36391865234375,-608,9.277531433105468,15500,0,-3.50381679389313,-459,1.1068702290076335,145,-2.1526717557251906,-282,32.76529411764706,2023-09-28T16:41:03.300141
TPV,/dev/ttyS0,8.96,0.29,0.0,-0.01,0.0,-2451474.61,5832805.77,-803432.58,143.52,39.71,0.29,0.005,71.76,3.732,1.982,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:41:03.000Z,-16.787419018961696,1011.26,32.2,0,m/s^2,0.06943184814453125,116,-0.16998831787109375,-284,9.801861596679688,16376,0,-4.358778625954199,-571,3.83206106870229,502,-0.22137404580152673,-29,33.75352941176471,0,m/s^2,-0.13407529296874998,-224,-0.239420166015625,-400,9.923965881347655,16580,0,2.8473282442748094,373,-1.6564885496183206,-217,-0.22137404580152673,-29,29.28294117647059,0,m/s^2,-1.4125789794921875,-2360,-0.29927520751953124,-500,12.603077539062499,21056,0,1.1221374045801527,147,-0.7633587786259542,-100,0.8396946564885496,110,29.659411764705883,0,m/s^2,-0.41898529052734373,-700,-0.3136404174804687,-524,9.469067565917967,15820,0,-3.6030534351145036,-472,1.099236641221374,144,-2.282442748091603,-299,32.624117647058824,2023-09-28T16:41:03.400138
